timestamp,p_w_b_x,p_w_b_y,p_w_b_z,q_w_b_x,q_w_b_y,q_w_b_z,q_w_b_w
1632435605268999100,-60.757539,24.532121,-0.316920,-0.006948,0.007830,-0.015011,0.999833
1632435605470719099,-60.756932,24.532296,-0.319102,-0.006830,0.007860,-0.014892,0.999835
1632435605672439098,-60.760003,24.531795,-0.320265,-0.006251,0.007957,-0.014844,0.999839
1632435605874159098,-60.753516,24.532306,-0.322315,-0.006337,0.007631,-0.014999,0.999838
1632435606075891018,-60.755514,24.531995,-0.303448,-0.008106,0.007936,-0.014839,0.999826
1632435606277611017,-60.754250,24.533077,-0.318518,-0.006453,0.007589,-0.014818,0.999841
1632435606479331017,-60.753291,24.533526,-0.330653,-0.004185,0.008246,-0.014800,0.999848
1632435606681051016,-60.745694,24.538696,-0.309268,-0.007364,0.007848,-0.014965,0.999830
1632435606882771015,-60.759940,24.531346,-0.304893,-0.008260,0.007725,-0.014674,0.999828
1632435607084501982,-60.752799,24.531485,-0.305639,-0.008529,0.007777,-0.014876,0.999823
1632435607286221981,-60.757796,24.532066,-0.320598,-0.006292,0.008164,-0.014816,0.999837
1632435607487941980,-60.751869,24.536215,-0.314795,-0.006519,0.008018,-0.014619,0.999840
1632435607689661980,-60.754399,24.533144,-0.327712,-0.004493,0.008060,-0.014905,0.999846
1632435607891381979,-60.752755,24.532320,-0.308883,-0.006717,0.008429,-0.014792,0.999832
1632435608093112946,-60.755387,24.531876,-0.310474,-0.008307,0.007478,-0.014865,0.999827
1632435608294832945,-60.754273,24.531903,-0.316512,-0.006847,0.008286,-0.014837,0.999832
1632435608496552944,-60.757994,24.533101,-0.316307,-0.007073,0.008117,-0.014952,0.999830
1632435608698272943,-60.748997,24.534666,-0.320722,-0.005706,0.008527,-0.014830,0.999837
1632435608899992943,-60.755709,24.532805,-0.310768,-0.008279,0.007518,-0.014840,0.999827
1632435609101723909,-60.754134,24.532382,-0.317662,-0.006098,0.008183,-0.014699,0.999840
1632435609303443909,-60.755597,24.532765,-0.321846,-0.005713,0.008417,-0.014841,0.999838
1632435609505163908,-60.745684,24.538844,-0.311398,-0.006805,0.008522,-0.014826,0.999831
1632435609706883907,-60.756230,24.536426,-0.341953,-0.002292,0.008972,-0.015085,0.999843
1632435609908603907,-60.748890,24.539440,-0.314470,-0.005524,0.008258,-0.015130,0.999836
1632435610110335112,-60.755200,24.532813,-0.327473,-0.005276,0.007987,-0.014926,0.999843
1632435610312055111,-60.753330,24.540966,-0.321451,-0.005330,0.008915,-0.015149,0.999831
1632435610513775110,-60.757702,24.532489,-0.314967,-0.006530,0.008002,-0.014922,0.999835
1632435610715495110,-60.757887,24.532706,-0.316455,-0.006241,0.008362,-0.014989,0.999833
1632435610917215109,-60.751213,24.538504,-0.309095,-0.007528,0.008144,-0.014967,0.999826
1632435611118947029,-60.755016,24.532768,-0.302761,-0.008296,0.007883,-0.014924,0.999823
1632435611320667028,-60.757984,24.532967,-0.322699,-0.004616,0.008891,-0.015191,0.999834
1632435611522387028,-60.758965,24.533354,-0.314184,-0.006059,0.008302,-0.014933,0.999836
1632435611724107027,-60.755010,24.534873,-0.319690,-0.006367,0.008126,-0.014970,0.999835
1632435611925827026,-60.755700,24.532374,-0.307223,-0.007945,0.008236,-0.014930,0.999823
1632435612127557993,-60.758733,24.533793,-0.323698,-0.005068,0.008701,-0.015116,0.999835
1632435612329277992,-60.745400,24.539947,-0.321814,-0.004850,0.008516,-0.015275,0.999835
1632435612530997992,-60.754957,24.531888,-0.315042,-0.007038,0.008156,-0.014935,0.999830
1632435612732717991,-60.757956,24.532494,-0.307226,-0.007344,0.008219,-0.014852,0.999829
1632435612934437990,-60.755696,24.532761,-0.313004,-0.007663,0.007723,-0.015172,0.999826
1632435613136169910,-60.754867,24.534005,-0.324577,-0.005785,0.007800,-0.015147,0.999838
1632435613337889910,-60.752295,24.532720,-0.320434,-0.005924,0.008382,-0.015116,0.999833
1632435613539609909,-60.756111,24.532381,-0.313402,-0.006245,0.008605,-0.015226,0.999828
1632435613741329908,-60.751174,24.538638,-0.315933,-0.006321,0.008390,-0.014922,0.999833
1632435613943049908,-60.756419,24.531835,-0.311699,-0.007366,0.008288,-0.015103,0.999824
1632435614144781113,-60.752168,24.531724,-0.309051,-0.007343,0.008083,-0.014906,0.999829
1632435614346501112,-60.753865,24.531609,-0.307726,-0.007401,0.008067,-0.015020,0.999827
1632435614548221111,-60.755841,24.532712,-0.321320,-0.005086,0.008915,-0.015053,0.999834
1632435614749941111,-60.743966,24.539875,-0.308599,-0.006818,0.008764,-0.014863,0.999828
1632435614951661110,-60.753414,24.533405,-0.300978,-0.007874,0.008311,-0.014933,0.999823
1632435615153393030,-60.757022,24.532287,-0.313862,-0.005669,0.008830,-0.014852,0.999835
1632435615355113029,-60.755140,24.531699,-0.311371,-0.007027,0.008249,-0.014950,0.999830
1632435615556833029,-60.747552,24.537293,-0.305700,-0.008593,0.007861,-0.014850,0.999822
1632435615758553028,-60.757824,24.532663,-0.309928,-0.006952,0.008555,-0.015019,0.999826
1632435615960273027,-60.757306,24.533022,-0.303341,-0.008172,0.008240,-0.015065,0.999819
1632435616162003994,-60.756399,24.533245,-0.306892,-0.007810,0.008292,-0.014993,0.999823
1632435616363723040,-60.757162,24.533046,-0.318033,-0.006760,0.007864,-0.015125,0.999832
1632435616565443039,-60.758090,24.532533,-0.308024,-0.009477,0.007577,-0.014982,0.999814
1632435616767163038,-60.756133,24.533520,-0.305411,-0.008069,0.007932,-0.015068,0.999822
1632435616968883038,-60.755817,24.532489,-0.315686,-0.007831,0.008219,-0.015221,0.999820
1632435617170614004,-60.757830,24.532481,-0.315728,-0.006069,0.008987,-0.015054,0.999828
1632435617372334003,-60.747594,24.537419,-0.320025,-0.005885,0.008571,-0.014889,0.999835
1632435617574054003,-60.757750,24.531345,-0.311102,-0.007537,0.008377,-0.014846,0.999826
1632435617775774002,-60.757555,24.532351,-0.320161,-0.005436,0.008598,-0.014830,0.999838
1632435617977494001,-60.750100,24.535344,-0.315178,-0.006217,0.008356,-0.014652,0.999838
1632435618179225922,-60.758062,24.531433,-0.310967,-0.008698,0.007388,-0.014939,0.999823
1632435618380945921,-60.756068,24.532247,-0.314103,-0.007568,0.007535,-0.014772,0.999834
1632435618582665920,-60.755792,24.532241,-0.321021,-0.006358,0.007995,-0.015084,0.999834
1632435618784385920,-60.756422,24.531529,-0.295597,-0.009504,0.007811,-0.014961,0.999812
1632435618986105919,-60.750429,24.531624,-0.320409,-0.005987,0.008141,-0.014923,0.999838
1632435619187836885,-60.749121,24.536832,-0.310788,-0.007833,0.007627,-0.014942,0.999829
1632435619389556885,-60.747443,24.535172,-0.314244,-0.007963,0.007364,-0.014836,0.999831
1632435619591276884,-60.755156,24.529980,-0.289086,-0.011024,0.007467,-0.014769,0.999802
1632435619792996883,-60.750822,24.531357,-0.311539,-0.009139,0.006539,-0.014839,0.999827
1632435619994716883,-60.756106,24.532146,-0.325337,-0.005824,0.008419,-0.015185,0.999832
1632435620196449041,-60.753859,24.532263,-0.313904,-0.007356,0.008235,-0.014907,0.999828
1632435620398169041,-60.751776,24.532047,-0.326228,-0.006435,0.007697,-0.015161,0.999835
1632435620599889040,-60.754298,24.533354,-0.330915,-0.005451,0.008022,-0.015153,0.999838
1632435620801609039,-60.751320,24.532650,-0.314181,-0.007251,0.008030,-0.015025,0.999829
1632435621003340006,-60.753913,24.531272,-0.311246,-0.008435,0.007725,-0.015009,0.999822
1632435621205060005,-60.743158,24.539919,-0.291061,-0.010822,0.007177,-0.014874,0.999805
1632435621406780005,-60.755227,24.532180,-0.317343,-0.006821,0.007830,-0.015054,0.999833
1632435621608500004,-60.755196,24.532034,-0.303352,-0.009031,0.007298,-0.015050,0.999819
1632435621810220003,-60.762240,24.532325,-0.323889,-0.006156,0.007517,-0.015197,0.999837
1632435622011951923,-60.754273,24.531942,-0.307186,-0.009480,0.006886,-0.014964,0.999819
1632435622213671923,-60.758696,24.532022,-0.305983,-0.008947,0.007610,-0.015164,0.999816
1632435622415391922,-60.755819,24.532253,-0.321183,-0.007528,0.007447,-0.015076,0.999830
1632435622617111921,-60.759426,24.533323,-0.308428,-0.008081,0.007674,-0.015091,0.999824
1632435622818831921,-60.747635,24.537739,-0.309878,-0.007829,0.007822,-0.015109,0.999825
1632435623020562887,-60.757224,24.531883,-0.308463,-0.008444,0.007629,-0.015439,0.999816
1632435623222282887,-60.749194,24.536002,-0.296624,-0.009923,0.007666,-0.014937,0.999810
1632435623424002886,-60.761134,24.531864,-0.303392,-0.009294,0.007496,-0.015202,0.999813
1632435623625722885,-60.758704,24.532653,-0.303243,-0.008864,0.007672,-0.015162,0.999816
1632435623827442884,-60.755340,24.532135,-0.302847,-0.009001,0.007892,-0.015020,0.999816
1632435624029174089,-60.755572,24.534220,-0.308731,-0.007974,0.007976,-0.015048,0.999823
1632435624230892897,-60.752647,24.531159,-0.289260,-0.011067,0.007208,-0.015001,0.999800
1632435624432612896,-60.760166,24.532650,-0.299851,-0.010887,0.007056,-0.015269,0.999799
1632435624634332895,-60.759498,24.531067,-0.294507,-0.010124,0.007239,-0.015086,0.999809
1632435624836052895,-60.746408,24.539649,-0.314016,-0.006757,0.008214,-0.015192,0.999828
1632435625037785053,-60.759714,24.531805,-0.305006,-0.008511,0.008123,-0.015271,0.999814
1632435625239505053,-60.761116,24.531715,-0.292893,-0.009846,0.007508,-0.015191,0.999808
1632435625441225052,-60.750037,24.539936,-0.318598,-0.006260,0.008449,-0.015204,0.999829
1632435625642945051,-60.756537,24.532684,-0.304174,-0.009080,0.007369,-0.015046,0.999818
1632435625844665051,-60.754757,24.531526,-0.304509,-0.009782,0.006984,-0.015001,0.999815
1632435626046396017,-60.744406,24.540371,-0.338039,-0.002547,0.009090,-0.015149,0.999841
1632435626248116016,-60.755651,24.531953,-0.310098,-0.008366,0.007262,-0.015175,0.999823
1632435626449836016,-60.755476,24.531850,-0.309191,-0.008106,0.007860,-0.015020,0.999823
1632435626651556015,-60.752404,24.532014,-0.298760,-0.009115,0.007853,-0.015224,0.999812
1632435626853276014,-60.750692,24.534906,-0.312124,-0.007647,0.007846,-0.015337,0.999822
1632435627055007935,-60.752314,24.532939,-0.312918,-0.007697,0.008048,-0.015128,0.999824
1632435627256727934,-60.755526,24.534283,-0.323761,-0.005246,0.008164,-0.015176,0.999838
1632435627458447933,-60.757858,24.532332,-0.312641,-0.008249,0.007304,-0.014948,0.999828
1632435627660167933,-60.756243,24.533524,-0.319509,-0.006118,0.008167,-0.015124,0.999834
1632435627861887932,-60.752434,24.532696,-0.312430,-0.007851,0.008260,-0.015098,0.999821
1632435628063618898,-60.757023,24.534674,-0.307109,-0.007948,0.007988,-0.015150,0.999822
1632435628265338898,-60.753541,24.531919,-0.320256,-0.007071,0.007520,-0.014890,0.999836
1632435628467058897,-60.755142,24.532780,-0.299132,-0.009677,0.007418,-0.014925,0.999814
1632435628668778896,-60.750802,24.532736,-0.306714,-0.008149,0.007832,-0.014859,0.999826
1632435628870498896,-60.759933,24.532316,-0.321844,-0.006146,0.008178,-0.014945,0.999836
1632435629072231054,-60.756512,24.532401,-0.311887,-0.008136,0.007727,-0.015066,0.999824
1632435629273951054,-60.757112,24.532662,-0.324396,-0.005499,0.008309,-0.014864,0.999840
1632435629475671053,-60.752472,24.538884,-0.307602,-0.007806,0.007997,-0.014985,0.999825
1632435629677391052,-60.757823,24.531240,-0.305440,-0.007545,0.007910,-0.014699,0.999832
1632435629879111052,-60.754410,24.532567,-0.318827,-0.005801,0.008461,-0.014784,0.999838
1632435630080842018,-60.754845,24.532078,-0.318303,-0.006808,0.008158,-0.014805,0.999834
1632435630282562017,-60.759625,24.531539,-0.288966,-0.011115,0.007433,-0.014801,0.999801
1632435630484282017,-60.757197,24.532842,-0.316039,-0.006522,0.008549,-0.014977,0.999830
1632435630686002016,-60.752400,24.532662,-0.312942,-0.007425,0.007708,-0.014731,0.999834
1632435630887722015,-60.749535,24.537688,-0.298105,-0.009676,0.007245,-0.014937,0.999815
1632435631089452982,-60.760469,24.531761,-0.308720,-0.008010,0.007995,-0.015055,0.999823
1632435631291172981,-60.755473,24.532273,-0.320587,-0.006663,0.007645,-0.014908,0.999837
1632435631492892981,-60.754572,24.531821,-0.314611,-0.007327,0.008134,-0.014837,0.999830
1632435631694612980,-60.755162,24.533424,-0.314798,-0.007871,0.007567,-0.014896,0.999829
1632435631896332026,-60.754309,24.532611,-0.312837,-0.007615,0.007899,-0.014946,0.999828
1632435632098063946,-60.753844,24.532574,-0.311263,-0.006954,0.008444,-0.015146,0.999825
1632435632299783945,-60.755207,24.532682,-0.293336,-0.010408,0.007447,-0.014831,0.999808
1632435632501503944,-60.757578,24.533566,-0.318078,-0.006279,0.008106,-0.015050,0.999834
1632435632703223944,-60.754536,24.532106,-0.313696,-0.007795,0.007648,-0.014914,0.999829
1632435632904943943,-60.754078,24.532635,-0.313936,-0.007447,0.007771,-0.015173,0.999827
1632435633106674910,-60.752951,24.531858,-0.305742,-0.008315,0.007844,-0.015027,0.999822
1632435633308394909,-60.755813,24.532176,-0.325415,-0.004444,0.008612,-0.014924,0.999842
1632435633510114908,-60.750818,24.532639,-0.307871,-0.007492,0.008369,-0.014904,0.999826
1632435633711834908,-60.757165,24.533198,-0.321197,-0.006359,0.008167,-0.015111,0.999832
1632435633913554907,-60.741748,24.536639,-0.297455,-0.009595,0.007487,-0.014950,0.999814
1632435634115287066,-60.757011,24.531720,-0.307143,-0.008100,0.008093,-0.015088,0.999821
1632435634317007065,-60.751294,24.531100,-0.311098,-0.007797,0.007916,-0.015039,0.999825
1632435634518727064,-60.756170,24.531951,-0.299829,-0.008945,0.008200,-0.014877,0.999816
1632435634720447063,-60.758246,24.532707,-0.313098,-0.007184,0.008075,-0.015084,0.999828
1632435634922167063,-60.753423,24.531949,-0.313912,-0.007544,0.007980,-0.015016,0.999827
1632435635123898029,-60.755498,24.532790,-0.304373,-0.007931,0.007985,-0.014997,0.999824
1632435635325618029,-60.755959,24.533562,-0.316137,-0.005738,0.008557,-0.015211,0.999831
1632435635527338028,-60.756865,24.532075,-0.317623,-0.007038,0.007853,-0.015230,0.999828
1632435635729058027,-60.756390,24.533251,-0.319161,-0.006252,0.008327,-0.015185,0.999830
1632435635930778027,-60.756464,24.532449,-0.314764,-0.007490,0.007986,-0.015012,0.999827
1632435636132509947,-60.760791,24.533093,-0.326841,-0.005279,0.008285,-0.015272,0.999835
1632435636334229946,-60.754516,24.531803,-0.304124,-0.008364,0.007762,-0.015004,0.999822
1632435636535949945,-60.751716,24.539017,-0.308671,-0.008169,0.008017,-0.015149,0.999820
1632435636737669945,-60.756587,24.532956,-0.316163,-0.006788,0.007907,-0.015150,0.999831
1632435636939389944,-60.754471,24.531311,-0.309760,-0.008239,0.008070,-0.015012,0.999821
1632435637141120911,-60.751838,24.532818,-0.306777,-0.008740,0.007842,-0.015063,0.999818
1632435637342840910,-60.757695,24.533076,-0.317203,-0.006692,0.008135,-0.015207,0.999829
1632435637544560909,-60.756953,24.533865,-0.310182,-0.007185,0.008396,-0.015132,0.999824
1632435637746280909,-60.753696,24.531957,-0.312895,-0.007169,0.008136,-0.015132,0.999827
1632435637948000908,-60.751793,24.532070,-0.305219,-0.008017,0.008247,-0.015172,0.999819
1632435638149732113,-60.756298,24.532269,-0.304720,-0.007970,0.007947,-0.014775,0.999827
1632435638351452112,-60.754361,24.532965,-0.302147,-0.008460,0.008146,-0.015029,0.999818
1632435638553172112,-60.755906,24.532342,-0.308038,-0.007710,0.008204,-0.014920,0.999825
1632435638754892111,-60.746192,24.538581,-0.307965,-0.007896,0.007691,-0.014989,0.999827
1632435638956612110,-60.753491,24.530902,-0.298682,-0.008922,0.008025,-0.014903,0.999817
1632435639158343077,-60.756571,24.532811,-0.306737,-0.008148,0.007941,-0.015124,0.999821
1632435639360063076,-60.755552,24.532834,-0.314089,-0.006788,0.008077,-0.015056,0.999831
1632435639561783075,-60.743670,24.538122,-0.307970,-0.007681,0.008019,-0.014737,0.999830
1632435639763503075,-60.757346,24.532894,-0.312511,-0.006428,0.008792,-0.015009,0.999828
1632435639965223074,-60.754706,24.530968,-0.304701,-0.008693,0.007566,-0.014869,0.999823
1632435640166954041,-60.756949,24.533025,-0.317916,-0.006195,0.008298,-0.015015,0.999834
1632435640368674040,-60.755746,24.533264,-0.328098,-0.004567,0.008360,-0.015007,0.999842
1632435640570394039,-60.755445,24.531746,-0.306885,-0.008765,0.007335,-0.014858,0.999824
1632435640772114038,-60.749328,24.537078,-0.313687,-0.007813,0.007766,-0.014876,0.999829
1632435640973834038,-60.753837,24.532394,-0.312313,-0.007492,0.007491,-0.014770,0.999835
1632435641175565958,-60.758253,24.531937,-0.301470,-0.008929,0.007709,-0.014796,0.999821
1632435641377285957,-60.755423,24.531083,-0.307316,-0.007903,0.007878,-0.015031,0.999825
1632435641579005957,-60.751269,24.531898,-0.317205,-0.006032,0.008625,-0.014891,0.999834
1632435641780725956,-60.751426,24.532667,-0.314283,-0.006673,0.008444,-0.014812,0.999832
1632435641982445955,-60.750328,24.538386,-0.310727,-0.007050,0.008046,-0.014893,0.999832
1632435642184176922,-60.753923,24.532246,-0.315343,-0.007054,0.007919,-0.014994,0.999831
1632435642385896921,-60.750780,24.531367,-0.297125,-0.010214,0.007313,-0.014844,0.999811
1632435642587616920,-60.754301,24.532552,-0.313967,-0.006939,0.008344,-0.015042,0.999828
1632435642789336920,-60.743850,24.540050,-0.318899,-0.006367,0.008234,-0.015136,0.999831
1632435642991056919,-60.750209,24.533774,-0.317645,-0.006018,0.008172,-0.014876,0.999838
1632435643192789078,-60.756415,24.530960,-0.306207,-0.008565,0.007918,-0.014817,0.999822
1632435643394509077,-60.753724,24.532876,-0.324151,-0.005850,0.008281,-0.015035,0.999836
1632435643596229076,-60.755845,24.532488,-0.313562,-0.006361,0.008055,-0.014889,0.999836
1632435643797949076,-60.756219,24.533206,-0.309560,-0.007347,0.008336,-0.014990,0.999826
1632435643999669075,-60.750842,24.532163,-0.307166,-0.008397,0.007757,-0.014974,0.999823
1632435644201400042,-60.747511,24.536091,-0.303262,-0.008461,0.007836,-0.015019,0.999821
1632435644403120041,-60.753052,24.532120,-0.297775,-0.009788,0.007538,-0.014835,0.999814
1632435644604840040,-60.762131,24.532815,-0.306381,-0.008626,0.007635,-0.014919,0.999822
1632435644806560040,-60.757975,24.531765,-0.304206,-0.008709,0.007968,-0.014879,0.999820
1632435645008291960,-60.753994,24.532303,-0.313787,-0.006983,0.008407,-0.014950,0.999829
1632435645210011959,-60.750679,24.531852,-0.303953,-0.008534,0.007948,-0.015167,0.999817
1632435645411731958,-60.750901,24.532201,-0.297588,-0.009520,0.007686,-0.014959,0.999813
1632435645613451958,-60.752906,24.535368,-0.319346,-0.005784,0.008451,-0.014985,0.999835
1632435645815171957,-60.753389,24.531915,-0.311190,-0.008006,0.008143,-0.015176,0.999820
1632435646016902924,-60.758562,24.532186,-0.304923,-0.007624,0.007945,-0.014962,0.999827
1632435646218621969,-60.754994,24.533716,-0.319298,-0.005697,0.008294,-0.014901,0.999838
1632435646420341969,-60.754241,24.530754,-0.301368,-0.009152,0.007785,-0.014863,0.999817
1632435646622061968,-60.750217,24.531702,-0.300956,-0.008817,0.007601,-0.014973,0.999820
1632435646823781967,-60.757522,24.533536,-0.318837,-0.005683,0.008567,-0.015175,0.999832
1632435647025512934,-60.743529,24.537990,-0.299213,-0.008693,0.007986,-0.015120,0.999816
1632435647227232933,-60.754161,24.532810,-0.317777,-0.007373,0.007537,-0.015068,0.999831
1632435647428952932,-60.753586,24.531917,-0.312903,-0.007220,0.008239,-0.015149,0.999825
1632435647630672932,-60.755864,24.533366,-0.318127,-0.006417,0.008286,-0.015124,0.999831
1632435647832392931,-60.755780,24.532466,-0.316911,-0.006539,0.008462,-0.015233,0.999827
1632435648034125090,-60.753571,24.530253,-0.298756,-0.009667,0.007356,-0.014889,0.999815
1632435648235845089,-60.755650,24.533290,-0.315875,-0.006418,0.008544,-0.015121,0.999829
1632435648437565088,-60.754450,24.532346,-0.300523,-0.008244,0.008139,-0.014846,0.999823
1632435648639285088,-60.751564,24.533206,-0.312255,-0.007039,0.008227,-0.015111,0.999827
1632435648841005087,-60.756489,24.532470,-0.307490,-0.007753,0.008013,-0.014981,0.999826
1632435649042736053,-60.755882,24.531448,-0.288286,-0.010877,0.007340,-0.015026,0.999801
1632435649244456053,-60.753340,24.532442,-0.312339,-0.007091,0.008235,-0.015049,0.999828
1632435649446176052,-60.755653,24.532457,-0.301129,-0.008352,0.008039,-0.014987,0.999820
1632435649647896051,-60.755236,24.532978,-0.325483,-0.005770,0.008175,-0.015125,0.999836
1632435649849616051,-60.759234,24.533411,-0.309029,-0.007712,0.008145,-0.014983,0.999825
1632435650051347971,-60.756095,24.532959,-0.307597,-0.007628,0.008108,-0.015059,0.999825
1632435650253067970,-60.750109,24.534799,-0.305998,-0.008394,0.007720,-0.015067,0.999821
1632435650454787970,-60.758618,24.532595,-0.304481,-0.008588,0.007915,-0.015010,0.999819
1632435650656507969,-60.760707,24.533854,-0.328598,-0.004713,0.008884,-0.015448,0.999830
1632435650858227968,-60.752657,24.532749,-0.314121,-0.006557,0.007853,-0.015159,0.999833
1632435651059958935,-60.752533,24.531856,-0.314374,-0.007723,0.008001,-0.014982,0.999826
1632435651261678934,-60.750971,24.532722,-0.309300,-0.007289,0.008164,-0.015038,0.999827
1632435651463398933,-60.751179,24.532669,-0.310631,-0.008112,0.007430,-0.015037,0.999826
1632435651665118933,-60.750071,24.540493,-0.318060,-0.005356,0.008540,-0.015080,0.999835
1632435651866838932,-60.757078,24.532614,-0.304272,-0.008135,0.007791,-0.014826,0.999827
1632435652068571091,-60.757810,24.532489,-0.314184,-0.007244,0.008032,-0.015084,0.999828
1632435652270291090,-60.752698,24.531491,-0.306259,-0.009224,0.007671,-0.015021,0.999815
1632435652472011089,-60.754192,24.532947,-0.307476,-0.007471,0.008394,-0.014866,0.999826
1632435652673731089,-60.755751,24.532303,-0.302385,-0.008252,0.007922,-0.014936,0.999823
1632435652875451088,-60.742722,24.537357,-0.307993,-0.007605,0.007962,-0.014794,0.999830
1632435653077182055,-60.757601,24.532529,-0.313739,-0.007125,0.008014,-0.014765,0.999833
1632435653278902054,-60.758221,24.533240,-0.316706,-0.005832,0.008631,-0.015022,0.999833
1632435653480621099,-60.756889,24.531695,-0.307933,-0.007251,0.008037,-0.014834,0.999831
1632435653682341099,-60.757183,24.532995,-0.323320,-0.006035,0.008284,-0.015092,0.999834
1632435653884061098,-60.757924,24.532628,-0.307242,-0.007710,0.008119,-0.014858,0.999827
1632435654085792065,-60.752756,24.532367,-0.305763,-0.008638,0.007709,-0.015035,0.999820
1632435654287512064,-60.754360,24.532865,-0.321910,-0.005462,0.008696,-0.015094,0.999833
1632435654489232063,-60.750941,24.533317,-0.326511,-0.005178,0.008291,-0.015016,0.999839
1632435654690952063,-60.756735,24.532233,-0.307658,-0.007953,0.008168,-0.014775,0.999826
1632435654892672062,-60.748236,24.536158,-0.322292,-0.005802,0.008273,-0.015003,0.999836
1632435655094403982,-60.755100,24.532110,-0.323009,-0.005336,0.008445,-0.014940,0.999838
1632435655296123981,-60.751743,24.532629,-0.305767,-0.007957,0.008220,-0.014718,0.999826
1632435655497843981,-60.756412,24.532662,-0.311651,-0.007780,0.007897,-0.014934,0.999827
1632435655699563980,-60.754124,24.531626,-0.311196,-0.006822,0.008291,-0.014893,0.999831
1632435655901283979,-60.751615,24.532839,-0.316202,-0.006898,0.007877,-0.014895,0.999834
1632435656103014946,-60.746587,24.537378,-0.311576,-0.006347,0.008573,-0.015105,0.999829
1632435656304734945,-60.754458,24.533037,-0.312597,-0.007029,0.008169,-0.014926,0.999831
1632435656506454945,-60.757019,24.531859,-0.315992,-0.007137,0.007804,-0.015096,0.999830
1632435656708174944,-60.740747,24.539415,-0.307534,-0.008108,0.007939,-0.015016,0.999823
1632435656909894943,-60.754761,24.531245,-0.296177,-0.009865,0.007417,-0.014898,0.999813
1632435657111627102,-60.754124,24.531936,-0.307859,-0.007835,0.008005,-0.014886,0.999826
1632435657313347101,-60.751178,24.536322,-0.316667,-0.006474,0.008338,-0.015029,0.999831
1632435657515067101,-60.755774,24.533821,-0.318531,-0.005938,0.008338,-0.014970,0.999836
1632435657716787100,-60.756675,24.532793,-0.321414,-0.006524,0.007841,-0.014983,0.999836
1632435657918507099,-60.744952,24.540182,-0.315181,-0.005903,0.008564,-0.015171,0.999831
1632435658120238066,-60.753178,24.532258,-0.311627,-0.007945,0.007849,-0.015112,0.999823
1632435658321958065,-60.754778,24.533009,-0.318928,-0.006149,0.008310,-0.015099,0.999833
1632435658523678064,-60.758233,24.532154,-0.314089,-0.006902,0.008269,-0.015088,0.999828
1632435658725398064,-60.756010,24.533454,-0.312720,-0.007002,0.007928,-0.015076,0.999830
1632435658927118063,-60.756330,24.532828,-0.314806,-0.007288,0.008075,-0.015050,0.999828
1632435659128849983,-60.756399,24.533006,-0.317463,-0.006757,0.008277,-0.015067,0.999829
1632435659330569983,-60.749584,24.531245,-0.307009,-0.008861,0.007488,-0.015047,0.999819
1632435659532289982,-60.756413,24.533118,-0.314452,-0.006169,0.008378,-0.015094,0.999832
1632435659734009981,-60.756907,24.532655,-0.309997,-0.007720,0.008186,-0.015132,0.999822
1632435659935729980,-60.756439,24.532053,-0.317885,-0.007039,0.008169,-0.015336,0.999824
1632435660137459993,-60.755881,24.532574,-0.314447,-0.006821,0.008136,-0.015051,0.999830
1632435660339179993,-60.759679,24.532445,-0.311556,-0.007164,0.008214,-0.014993,0.999828
1632435660540899992,-60.751578,24.532915,-0.318633,-0.006290,0.008289,-0.015233,0.999830
1632435660742619991,-60.745155,24.539692,-0.308436,-0.007877,0.008269,-0.015198,0.999819
1632435660944339991,-60.756102,24.531567,-0.305268,-0.008584,0.007934,-0.015035,0.999819
1632435661146070957,-60.753899,24.531675,-0.309913,-0.008446,0.007576,-0.015033,0.999823
1632435661347790956,-60.756970,24.532619,-0.301677,-0.007808,0.007995,-0.014964,0.999826
1632435661549510956,-60.757126,24.533060,-0.313107,-0.006542,0.008553,-0.015136,0.999827
1632435661751230955,-60.751602,24.532481,-0.311391,-0.007623,0.007962,-0.014874,0.999829
1632435661952950954,-60.757384,24.533550,-0.321057,-0.005914,0.008445,-0.015200,0.999831
1632435662154683113,-60.742414,24.538903,-0.313487,-0.007142,0.008069,-0.015108,0.999828
1632435662356403112,-60.753381,24.532387,-0.299647,-0.009333,0.007414,-0.015037,0.999816
1632435662558123112,-60.745212,24.541739,-0.331925,-0.005034,0.008921,-0.015179,0.999832
1632435662759843111,-60.754325,24.533344,-0.325528,-0.005926,0.008429,-0.015264,0.999830
1632435662961563110,-60.745689,24.539904,-0.309558,-0.008257,0.007742,-0.014974,0.999824
1632435663163294077,-60.755304,24.531862,-0.306173,-0.008883,0.007568,-0.015078,0.999818
1632435663365014076,-60.753137,24.532136,-0.299080,-0.009247,0.007331,-0.014713,0.999822
1632435663566734076,-60.745273,24.538021,-0.306158,-0.008878,0.007922,-0.014997,0.999817
1632435663768454075,-60.752768,24.532739,-0.301700,-0.009133,0.007756,-0.014821,0.999818
1632435663970174074,-60.757219,24.532540,-0.301956,-0.008672,0.007447,-0.014799,0.999825
1632435664171905994,-60.745107,24.537063,-0.300735,-0.008891,0.007864,-0.014732,0.999821
1632435664373625994,-60.756628,24.532603,-0.314375,-0.006535,0.008162,-0.014885,0.999835
1632435664575345993,-60.756734,24.531797,-0.309215,-0.008289,0.007545,-0.014930,0.999826
1632435664777065992,-60.745875,24.536662,-0.315867,-0.006776,0.008163,-0.014729,0.999835
