timestamp,p_w_b_x,p_w_b_y,p_w_b_z,q_w_b_x,q_w_b_y,q_w_b_z,q_w_b_w
1681498321797326088,-29.686386,-1.759718,-7.621282,0.129722,0.039974,0.824602,0.549187
1681498321999046087,-29.764195,-1.595492,-7.605737,0.120043,0.059188,0.826322,0.547063
1681498322200714111,-29.820962,-1.434882,-7.615453,0.095551,0.088825,0.828093,0.545199
1681498322402432919,-29.874596,-1.271406,-7.618640,0.107215,0.095751,0.842128,0.519767
1681498322604152918,-29.934081,-1.103508,-7.595424,0.111616,0.077805,0.858689,0.494108
1681498322805871964,-30.004225,-0.960805,-7.584371,0.104757,0.079213,0.872210,0.471170
1681498323007539988,-30.078921,-0.816762,-7.597641,0.111975,0.082979,0.870460,0.472097
1681498323209259987,-30.175364,-0.690416,-7.579832,0.119269,0.086575,0.876107,0.459038
1681498323410979033,-30.250570,-0.553845,-7.586022,0.089403,0.106526,0.871019,0.471154
1681498323612699032,-30.327239,-0.405234,-7.580968,0.076971,0.114369,0.883945,0.446806
1681498323814418077,-30.413296,-0.277086,-7.547664,0.038632,0.130015,0.878045,0.458957
1681498324016086102,-30.481684,-0.195231,-7.538212,0.021632,0.128374,0.881096,0.454667
1681498324217806101,-30.558973,-0.173149,-7.543436,0.036400,0.115372,0.910308,0.395859
1681498324419524908,-30.612444,-0.168353,-7.528417,0.058659,0.066012,0.929366,0.358443
1681498324621244907,-30.671646,-0.202742,-7.529443,0.058382,0.016513,0.951652,0.301127
1681498324822963953,-30.703814,-0.217777,-7.522169,0.051134,-0.002445,0.969370,0.240210
1681498325024632931,-30.760987,-0.189513,-7.521990,0.022780,0.016807,0.985513,0.167223
1681498325226351976,-30.788817,-0.199252,-7.537017,-0.017809,0.026142,0.989669,0.139835
1681498325428071976,-30.836755,-0.184078,-7.548193,-0.044148,0.020495,0.993315,0.104674
1681498325629791975,-30.817284,-0.213128,-7.545905,-0.042421,0.005797,0.992135,0.117624
1681498325831511021,-30.809421,-0.259221,-7.536847,-0.036554,-0.013674,0.996663,0.071691
1681498326033179045,-30.726201,-0.258464,-7.543093,-0.001221,0.039563,-0.997283,0.062131
1681498326234898090,-30.662239,-0.281550,-7.534133,-0.030433,0.047399,-0.983421,0.172365
1681498326436618090,-30.647068,-0.278644,-7.526293,-0.045747,0.024859,-0.963999,0.260760
1681498326638338089,-30.676167,-0.260630,-7.527527,-0.017214,-0.017704,-0.971589,0.235381
1681498326840056896,-30.716904,-0.233337,-7.528034,0.004160,-0.053049,-0.979392,0.194830
1681498327041724920,-30.747799,-0.209421,-7.528534,0.014682,-0.062118,-0.982907,0.172683
1681498327243443966,-30.746931,-0.206166,-7.526809,0.016070,-0.056745,-0.985321,0.160204
1681498327445163965,-30.733621,-0.228523,-7.536021,0.006731,-0.048677,-0.989652,0.134813
1681498327646883011,-30.719725,-0.241580,-7.538539,0.000898,-0.029597,-0.988227,0.150101
1681498327848603010,-30.702388,-0.274191,-7.537011,-0.002275,-0.013536,-0.985789,0.167427
1681498328050271034,-30.702599,-0.301380,-7.532976,-0.010044,0.018808,-0.982960,0.182578
1681498328251990080,-30.699725,-0.328294,-7.515392,-0.008188,0.062765,-0.979176,0.192894
1681498328453710079,-30.685472,-0.321170,-7.521846,-0.021373,0.083620,-0.985436,0.146518
1681498328655428886,-30.657524,-0.336871,-7.526093,-0.033465,0.090601,-0.983859,0.150645
1681498328857148886,-30.658858,-0.316075,-7.528920,-0.033675,0.088842,-0.982738,0.158742
1681498329058816910,-30.653559,-0.318917,-7.528185,-0.035027,0.083465,-0.983149,0.158825
1681498329260535955,-30.654613,-0.302298,-7.530722,-0.036107,0.080896,-0.983755,0.156135
1681498329462255955,-30.659828,-0.310718,-7.530287,-0.032786,0.081047,-0.983595,0.157792
1681498329663975000,-30.672061,-0.295985,-7.529016,-0.027394,0.075722,-0.984784,0.154001
1681498329865695000,-30.674348,-0.296268,-7.528504,-0.029336,0.073599,-0.988591,0.128103
1681498330067363977,-30.675718,-0.303363,-7.524232,-0.027719,0.080214,-0.989204,0.119465
1681498330269083023,-30.679416,-0.311246,-7.518660,-0.013017,0.092713,-0.979808,0.176667
1681498330470803022,-30.697700,-0.298223,-7.516614,-0.001763,0.088418,-0.977081,0.193630
1681498330672522068,-30.691772,-0.312059,-7.520286,-0.003280,0.084869,-0.981532,0.171410
1681498330874242067,-30.691654,-0.296520,-7.522537,-0.001015,0.077456,-0.981560,0.174758
1681498331075908899,-30.699587,-0.296375,-7.528308,0.001797,0.070295,-0.984424,0.161134
1681498331277628899,-30.703721,-0.281973,-7.528713,0.004755,0.065325,-0.985638,0.155650
1681498331479348898,-30.728671,-0.281685,-7.537655,0.015312,0.058087,-0.988437,0.139223
1681498331681067944,-30.731077,-0.275999,-7.543168,0.022005,0.057090,-0.989938,0.127587
1681498331882787943,-30.743336,-0.273803,-7.540277,0.022480,0.060342,-0.991505,0.113008
1681498332084455013,-30.724138,-0.285537,-7.520547,0.005777,0.066337,-0.992189,0.105483
1681498332286175013,-30.700874,-0.289690,-7.493701,-0.025227,0.074654,-0.995353,0.055334
1681498332487895012,-30.666784,-0.316707,-7.500763,0.055136,-0.093070,0.993828,0.024586
1681498332689614058,-30.651312,-0.344660,-7.514927,-0.062377,0.107493,-0.992226,-0.006448
1681498332891334057,-30.639738,-0.334123,-7.527683,0.064723,-0.109529,0.991806,0.011585
1681498333093000889,-30.647427,-0.344388,-7.535085,0.062806,-0.107506,0.992040,0.018821
1681498333294720888,-30.656635,-0.323433,-7.533873,0.050629,-0.102933,0.993320,0.012505
1681498333496439934,-30.676073,-0.309645,-7.531585,0.038027,-0.089204,0.994906,0.027563
1681498333698159933,-30.689987,-0.287314,-7.530312,0.029360,-0.070660,0.995769,0.050889
1681498333899879932,-30.696873,-0.254653,-7.530229,0.021264,-0.055331,0.995282,0.076817
1681498334101547003,-30.700586,-0.235126,-7.530594,0.023217,-0.052743,0.994683,0.085346
1681498334303267002,-30.686445,-0.222134,-7.526365,0.031950,-0.053649,0.994216,0.087380
1681498334504986048,-30.685390,-0.227448,-7.529844,0.038772,-0.058869,0.993757,0.086472
1681498334706706047,-30.671863,-0.228336,-7.531872,0.040854,-0.062464,0.993778,0.082670
1681498334908426046,-30.675776,-0.238747,-7.532189,0.042089,-0.064661,0.993509,0.083594
1681498335110094070,-30.673037,-0.235218,-7.531564,0.039915,-0.063153,0.993200,0.089283
1681498335311814070,-30.674400,-0.232216,-7.529824,0.037564,-0.058929,0.992957,0.095669
1681498335513533115,-30.683343,-0.226503,-7.529848,0.034848,-0.057110,0.992497,0.102344
1681498335715253115,-30.689558,-0.233392,-7.531650,0.034237,-0.060408,0.991893,0.106426
1681498335916971922,-30.683785,-0.230695,-7.530682,0.037123,-0.064848,0.991798,0.103698
1681498336118639946,-30.684201,-0.225479,-7.530420,0.042144,-0.068665,0.992259,0.094502
1681498336320359945,-30.682133,-0.213475,-7.531876,0.043553,-0.074250,0.992787,0.083453
1681498336522078991,-30.674523,-0.186852,-7.530250,0.048898,-0.075261,0.993107,0.075381
1681498336723798990,-30.687160,-0.165133,-7.534915,0.066073,-0.086642,0.991357,0.073070
1681498336925518036,-30.721209,-0.130907,-7.537986,0.097394,-0.093441,0.989700,0.047719
1681498337127186060,-30.756583,-0.086911,-7.536299,0.150601,-0.101837,0.982905,0.029105
1681498337328906059,-30.823289,-0.040364,-7.533175,-0.170113,0.094160,-0.980903,-0.005016
1681498337530625105,-30.930783,0.020650,-7.530561,-0.137163,0.092195,-0.986095,0.017424
1681498337732345104,-31.031334,0.108402,-7.541966,-0.114941,0.096378,-0.988600,0.013007
1681498337934063911,-31.130065,0.195038,-7.525070,-0.099342,0.109771,-0.988582,0.028056
1681498338135731936,-31.239501,0.272555,-7.511137,-0.079985,0.108373,-0.988567,0.067774
1681498338337450981,-31.354017,0.319171,-7.515294,-0.071032,0.109297,-0.988004,0.082807
1681498338539170980,-31.481227,0.349581,-7.543539,-0.100890,0.124117,-0.984362,0.073806
1681498338740890980,-31.616416,0.350170,-7.554652,-0.124745,0.139335,-0.981687,0.036259
1681498338942610025,-31.740217,0.390139,-7.568444,-0.126552,0.129881,-0.980955,0.069594
1681498339144278049,-31.867183,0.412247,-7.605087,-0.171335,0.129121,-0.972726,0.088183
1681498339345997095,-31.998118,0.431240,-7.604230,-0.171248,0.132819,-0.966473,0.137703
1681498339547717094,-32.141739,0.446786,-7.625301,-0.171315,0.110609,-0.968556,0.142536
1681498339749437094,-32.282155,0.433811,-7.665367,-0.208142,0.092056,-0.965310,0.127981
1681498339951155901,-32.443504,0.445819,-7.662525,-0.204740,0.082500,-0.965845,0.135712
1681498340152825117,-32.593918,0.474055,-7.675221,-0.191171,0.034133,-0.973642,0.119625
1681498340354543924,-32.750249,0.514769,-7.720233,-0.225581,0.008464,-0.966079,0.125432
1681498340556263924,-32.915884,0.512524,-7.721543,-0.198577,0.034573,-0.965122,0.167070
1681498340757983923,-33.058278,0.488351,-7.753787,-0.178063,0.055914,-0.968332,0.165830
1681498340959702969,-33.233539,0.447271,-7.792146,-0.172451,0.107194,-0.963542,0.174235
1681498341161370993,-33.420899,0.417787,-7.786579,-0.100849,0.110753,-0.972799,0.176706
1681498341363090038,-33.588713,0.417058,-7.813395,-0.087209,0.094798,-0.977602,0.166441
1681498341564810038,-33.765032,0.404599,-7.828758,-0.094134,0.105444,-0.976967,0.159863
1681498341766529083,-33.919222,0.377681,-7.833488,-0.066252,0.110126,-0.973680,0.188227
1681498341968249083,-34.058762,0.352404,-7.872806,-0.087135,0.102785,-0.978379,0.156900
1681498342169917107,-34.200073,0.319176,-7.900188,-0.131673,0.096313,-0.977016,0.137205
1681498342371635914,-34.341258,0.291508,-7.915299,-0.128364,0.087738,-0.973344,0.168601
1681498342573355913,-34.494235,0.291416,-7.977001,-0.136419,0.087827,-0.969385,0.184305
1681498342775074959,-34.654792,0.265979,-7.973581,-0.114702,0.089685,-0.972470,0.181943
1681498342976794958,-34.834790,0.215607,-8.002097,-0.061950,0.084722,-0.977522,0.182854
1681498343178462982,-35.010382,0.146049,-8.036464,-0.058473,0.092118,-0.984857,0.134726
1681498343380182028,-35.169385,0.084967,-8.038583,-0.045935,0.106160,-0.987576,0.106368
1681498343581902027,-35.309853,0.062456,-8.096024,-0.072043,0.102499,-0.986706,0.103518
1681498343783621073,-35.444937,0.027200,-8.146321,-0.105405,0.113238,-0.983667,0.092014
1681498343985341072,-35.573240,-0.018238,-8.156395,-0.109839,0.115525,-0.980502,0.114910
1681498344187007904,-35.685744,-0.047130,-8.210245,-0.161694,0.097304,-0.979339,0.072675
1681498344388727903,-35.799659,-0.061570,-8.238506,-0.220351,0.083875,-0.971709,0.013878
1681498344590447903,-35.930026,-0.049796,-8.288774,-0.214525,0.060135,-0.973770,0.046201
1681498344792166948,-36.093955,-0.052541,-8.299296,-0.171985,0.079285,-0.979435,0.069585
1681498344993886948,-36.256872,-0.069599,-8.295950,-0.107278,0.109902,-0.985606,0.070661
1681498345195554972,-36.418552,-0.079190,-8.355264,-0.089869,0.126854,-0.987413,0.029100
1681498345397274971,-36.567275,-0.113550,-8.392799,-0.083540,0.149759,-0.985136,-0.010010
1681498345598994970,-36.710052,-0.104057,-8.394002,-0.055880,0.137470,-0.988917,0.004650
1681498345800714016,-36.816860,-0.101895,-8.453279,-0.092838,0.116360,-0.988267,0.034200
1681498346002382040,-36.946060,-0.117588,-8.480410,-0.100765,0.111004,-0.986524,0.065538
1681498346204101086,-37.070125,-0.148534,-8.528425,-0.093382,0.116909,-0.985782,0.076466
1681498346405821085,-37.202457,-0.201152,-8.605602,-0.100137,0.128143,-0.986645,0.009158
1681498346607539892,-37.340489,-0.238399,-8.611133,-0.080484,0.152368,-0.985006,0.008281
1681498346809259892,-37.469974,-0.211519,-8.669927,-0.087076,0.140451,-0.986016,0.021544
1681498347010927916,-37.583892,-0.236274,-8.709744,0.126288,-0.140960,0.980113,0.059671
1681498347212646961,-37.723523,-0.237401,-8.746701,0.138306,-0.131102,0.979290,0.068378
1681498347414366961,-37.863790,-0.266024,-8.807842,0.145559,-0.115720,0.977656,0.098033
1681498347616086006,-37.998974,-0.249277,-8.810906,0.124585,-0.117357,0.977092,0.126478
1681498347817806005,-38.145634,-0.224010,-8.875194,0.121669,-0.113611,0.977055,0.132864
1681498348019474030,-38.280075,-0.189348,-8.893380,0.114364,-0.115142,0.971390,0.173390
1681498348221193075,-38.430182,-0.168633,-8.918913,0.093321,-0.119336,0.969869,0.190797
1681498348422913074,-38.552559,-0.152754,-8.982621,0.131781,-0.131815,0.947004,0.261616
1681498348624631882,-38.716635,-0.137349,-9.002069,0.112457,-0.159719,0.943711,0.266931
1681498348826351881,-38.832557,-0.071750,-9.060498,0.114815,-0.173956,0.940486,0.268410
1681498349028018951,-38.953193,-0.037513,-9.084542,0.132460,-0.197382,0.915758,0.323856
1681498349229738951,-39.093049,0.021206,-9.115458,0.116632,-0.198048,0.928378,0.292041
1681498349431458950,-39.213370,0.090863,-9.171727,0.126010,-0.185352,0.924764,0.307536
1681498349633177996,-39.345924,0.174163,-9.192780,0.108624,-0.167511,0.919170,0.339512
1681498349834897995,-39.461229,0.296409,-9.246087,0.091455,-0.167761,0.923186,0.333497
1681498350036565065,-39.587375,0.392873,-9.258746,0.070540,-0.170933,0.899706,0.395393
1681498350238285065,-39.709019,0.523209,-9.285893,0.048455,-0.165137,0.897743,0.405511
1681498350440005064,-39.825895,0.640925,-9.328563,0.059958,-0.170155,0.884859,0.429508
1681498350641724110,-39.937048,0.759304,-9.336450,0.048681,-0.168340,0.866287,0.467802
1681498350843444109,-39.986960,0.910141,-9.375572,0.054384,-0.167095,0.868584,0.463340
1681498351045111895,-40.056035,1.045131,-9.400462,0.065904,-0.186590,0.859661,0.470981
1681498351246831894,-40.130238,1.169121,-9.403702,0.053609,-0.189295,0.871032,0.450107
1681498351448550940,-40.219077,1.304018,-9.453268,0.082770,-0.199728,0.862601,0.457359
1681498351650270939,-40.292722,1.422251,-9.454682,0.081521,-0.199762,0.863687,0.455515
1681498351851990938,-40.357025,1.562366,-9.462451,0.069389,-0.176222,0.878425,0.438749
1681498352053658009,-40.423222,1.700821,-9.490958,0.100398,-0.194222,0.882575,0.416244
1681498352255378008,-40.467815,1.829256,-9.471755,0.096775,-0.183154,0.899373,0.384991
1681498352457097054,-40.531954,1.960532,-9.463158,0.088462,-0.157229,0.912147,0.368024
1681498352658817053,-40.612674,2.050228,-9.481411,0.105600,-0.161022,0.908993,0.369665
1681498352860537052,-40.701689,2.151779,-9.472082,0.112993,-0.169689,0.907877,0.366329
1681498353062201977,-40.781237,2.225497,-9.451767,0.098758,-0.167033,0.910217,0.365857
1681498353263921976,-40.813610,2.295203,-9.448129,0.128606,-0.190188,0.911781,0.340506
1681498353465641022,-40.839825,2.382028,-9.429886,0.146870,-0.204007,0.926882,0.278747
1681498353667361021,-40.852843,2.487706,-9.375936,0.154705,-0.173760,0.942791,0.238786
1681498353869080067,-40.871435,2.586462,-9.342766,0.157229,-0.131558,0.958482,0.198203
1681498354070749998,-40.933443,2.657899,-9.343373,0.150341,-0.109308,0.964649,0.186818
1681498354272469997,-41.011842,2.713901,-9.342378,0.163960,-0.107455,0.962348,0.188302
1681498354474189043,-41.106164,2.766430,-9.323185,0.172108,-0.113704,0.960886,0.184793
1681498354675909042,-41.240866,2.847534,-9.319732,0.141845,-0.104297,0.958824,0.222841
1681498354877628088,-41.339187,2.927596,-9.330996,0.127528,-0.095990,0.951294,0.263747
1681498355079296112,-41.465209,3.018931,-9.329914,0.111034,-0.098747,0.947403,0.283456
1681498355281016111,-41.554113,3.091093,-9.335916,0.106945,-0.104948,0.942539,0.298611
1681498355482734919,-41.666365,3.138205,-9.378808,0.146897,-0.129009,0.929110,0.313898
1681498355684454918,-41.758094,3.215976,-9.373962,0.155440,-0.158167,0.932164,0.286168
1681498355886173964,-41.824354,3.317417,-9.391480,0.168728,-0.140597,0.927686,0.301932
1681498356087842941,-41.908670,3.450063,-9.395411,0.160060,-0.147059,0.941230,0.258536
1681498356289562941,-42.016629,3.580250,-9.400249,0.129364,-0.140218,0.956192,0.222037
1681498356491281986,-42.111254,3.681728,-9.442537,0.149518,-0.129509,0.948749,0.246470
1681498356693001986,-42.257804,3.806760,-9.461630,0.161451,-0.127216,0.946218,0.249841
1681498356894721031,-42.363191,3.926630,-9.464690,0.129170,-0.104379,0.949457,0.266369
1681498357096389055,-42.484676,4.067693,-9.480677,0.124691,-0.099279,0.947296,0.277897
1681498357298108101,-42.595731,4.192259,-9.472938,0.108990,-0.098618,0.951131,0.271560
1681498357499828100,-42.695466,4.295769,-9.493158,0.115089,-0.091224,0.952320,0.267429
1681498357701548100,-42.778284,4.383245,-9.516321,0.153636,-0.098147,0.953888,0.238454
1681498357903266907,-42.855496,4.489246,-9.504526,0.160303,-0.094169,0.965193,0.183949
1681498358104934931,-42.952526,4.603577,-9.521961,0.139770,-0.065352,0.979675,0.128185
1681498358306653976,-43.038509,4.725493,-9.509645,0.091653,-0.052002,0.990300,0.090559
1681498358508373976,-43.159698,4.791071,-9.511806,0.064531,-0.050541,0.992317,0.092671
1681498358710093975,-43.278039,4.841570,-9.550627,0.056778,-0.048863,0.991722,0.104290
1681498358911813021,-43.402278,4.886799,-9.571559,0.044117,-0.036356,0.996155,0.066390
1681498359113481045,-43.499454,4.930103,-9.566914,0.035005,-0.026403,0.998269,0.039192
1681498359315200090,-43.606301,4.978439,-9.591835,-0.050017,0.039527,-0.997637,0.025608
1681498359516920090,-43.702892,5.004566,-9.598428,-0.051559,0.042771,-0.995331,0.069494
1681498359718638897,-43.801894,5.012896,-9.637861,-0.052621,0.028189,-0.995746,0.070192
1681498359920358896,-43.903705,4.991998,-9.680332,-0.068383,0.031361,-0.993721,0.082816
1681498360122026920,-44.007657,4.973466,-9.694439,-0.063099,0.030914,-0.993611,0.088318
1681498360323745966,-44.134037,4.973747,-9.739503,-0.075596,0.025922,-0.992482,0.092700
1681498360525465965,-44.235966,4.957892,-9.751849,-0.081810,0.041819,-0.992292,0.083153
1681498360727185011,-44.348233,4.935414,-9.776073,-0.059010,0.035688,-0.994943,0.073027
1681498360928905010,-44.440663,4.898152,-9.831702,-0.090134,0.019176,-0.994322,0.053208
1681498361130573034,-44.542208,4.858813,-9.849481,-0.079946,0.025298,-0.992196,0.092284
1681498361332292080,-44.639498,4.853034,-9.886801,-0.099855,0.015947,-0.989139,0.106670
1681498361534012079,-44.727182,4.829431,-9.913058,-0.127262,0.026323,-0.984994,0.113574
1681498361735730886,-44.852980,4.796145,-9.931972,-0.097967,0.033238,-0.984863,0.139076
1681498361937450886,-44.962198,4.746106,-9.983458,-0.095527,0.028959,-0.987213,0.124285
1681498362139118910,-45.061246,4.700291,-10.004809,-0.120778,0.026553,-0.982113,0.141993
1681498362340838909,-45.197616,4.639416,-10.032697,-0.091001,0.045924,-0.983647,0.148487
1681498362542558908,-45.323565,4.617740,-10.092122,-0.087720,0.036335,-0.986519,0.133290
1681498362744277954,-45.436042,4.587197,-10.112819,-0.093455,0.038789,-0.986068,0.132027
1681498362945997953,-45.560841,4.553894,-10.149376,-0.098739,0.036753,-0.986505,0.125329
1681498363147665024,-45.663408,4.520043,-10.210203,-0.109282,0.028022,-0.984992,0.130623
1681498363349385023,-45.807840,4.483729,-10.229386,-0.080726,0.034012,-0.984883,0.149436
1681498363551104069,-45.941661,4.481883,-10.281323,-0.079283,0.032340,-0.987957,0.128880
1681498363752824068,-46.061181,4.452410,-10.317714,-0.071702,0.048074,-0.988635,0.123076
1681498363954544067,-46.194643,4.438489,-10.350865,-0.064454,0.058070,-0.989165,0.118431
1681498364156210899,-46.288889,4.406607,-10.393416,-0.095335,0.054641,-0.986895,0.118170
1681498364357930899,-46.403197,4.384564,-10.428674,-0.097873,0.052982,-0.984299,0.137003
1681498364559649944,-46.513362,4.380460,-10.464299,-0.106389,0.036301,-0.982863,0.146096
1681498364761369944,-46.637541,4.348158,-10.510958,-0.116029,0.048106,-0.982537,0.137274
1681498364963089943,-46.724216,4.331561,-10.525900,-0.105259,0.048086,-0.982234,0.147729
1681498365164757013,-46.883992,4.263122,-10.580572,-0.115427,0.049217,-0.982343,0.138771
1681498365366477013,-46.988906,4.233452,-10.590261,-0.094247,0.048215,-0.984019,0.143173
1681498365568196058,-47.112964,4.220415,-10.613918,-0.082858,0.016044,-0.986469,0.140554
1681498365769916058,-47.255430,4.200596,-10.663504,-0.094348,0.014969,-0.983985,0.150495
1681498365971635103,-47.363983,4.168463,-10.676970,-0.072794,0.020967,-0.982468,0.170345
1681498366173302889,-47.488073,4.117850,-10.713128,-0.085312,0.024934,-0.982271,0.165059
1681498366375022888,-47.599494,4.056612,-10.729810,-0.133352,0.017502,-0.970171,0.201692
1681498366576741934,-47.744058,3.997036,-10.756179,-0.146327,0.017637,-0.963084,0.225268
1681498366778461933,-47.822259,3.983376,-10.801363,-0.117012,0.020183,-0.965530,0.231631
1681498366980180979,-48.028525,3.926492,-10.843468,-0.073267,0.016900,-0.972600,0.219990
1681498367181849003,-48.090979,3.909187,-10.846492,-0.065271,0.028259,-0.975405,0.208629
1681498367383569002,-48.245507,3.859108,-10.891594,-0.079571,0.014272,-0.979950,0.182109
1681498367585288048,-48.362793,3.811783,-10.922544,-0.104415,0.006700,-0.975458,0.193736
1681498367787008047,-48.498604,3.786607,-10.951545,-0.079619,0.007996,-0.976357,0.200810
1681498367988727093,-48.622442,3.751824,-10.990523,-0.065982,0.008157,-0.981988,0.176860
1681498368190395117,-48.720330,3.733924,-10.990292,-0.066049,0.033615,-0.982451,0.171165
1681498368392113924,-48.852624,3.672129,-11.044883,-0.065259,0.021383,-0.986441,0.149058
1681498368593833923,-48.945505,3.641200,-11.077388,-0.099803,0.005161,-0.979281,0.176129
1681498368795553923,-49.061210,3.599525,-11.105450,-0.097139,0.012433,-0.980650,0.169512
1681498368997272968,-49.169512,3.571558,-11.164763,-0.083971,0.014741,-0.982478,0.165736
1681498369198941946,-49.265832,3.536872,-11.196095,-0.067235,0.022660,-0.982944,0.169666
1681498369400660992,-49.350257,3.483693,-11.223883,-0.076856,0.035154,-0.983926,0.157313
1681498369602380991,-49.422705,3.412466,-11.285562,-0.111021,0.034488,-0.981501,0.152122
1681498369804100990,-49.512786,3.352466,-11.310145,-0.119809,0.042453,-0.977162,0.170287
1681498370005768061,-49.592515,3.303784,-11.349793,-0.130876,0.038585,-0.976384,0.167500
1681498370207488060,-49.675678,3.271527,-11.389645,-0.133729,0.045290,-0.979680,0.142453
1681498370409207106,-49.751489,3.246894,-11.411683,-0.100676,0.040372,-0.984851,0.135287
1681498370610927105,-49.817255,3.203994,-11.449892,-0.096170,0.034767,-0.985015,0.138880
1681498370812645912,-49.883818,3.155691,-11.482885,-0.099863,0.029854,-0.982148,0.156595
1681498371014313936,-49.940094,3.112135,-11.497321,-0.106954,0.016655,-0.978221,0.177109
1681498371216033936,-50.026695,3.075852,-11.541577,-0.100000,0.015111,-0.979179,0.176014
1681498371417752981,-50.102861,3.029700,-11.578220,-0.110926,0.026046,-0.979605,0.165505
1681498371619472980,-50.170868,2.983074,-11.597654,-0.114130,0.041936,-0.976096,0.180147
1681498371821192026,-50.261174,2.914571,-11.663588,-0.111964,0.047637,-0.975469,0.183451
1681498372022860050,-50.352639,2.859242,-11.697217,-0.103392,0.046525,-0.975528,0.188389
1681498372224580050,-50.459533,2.806146,-11.731833,-0.110386,0.041248,-0.976822,0.178698
1681498372426299095,-50.560798,2.754406,-11.783236,-0.106392,0.042923,-0.979605,0.164960
1681498372628019094,-50.645525,2.718226,-11.809438,-0.109120,0.051133,-0.979419,0.161913
1681498372829737902,-50.747380,2.650748,-11.865494,-0.107135,0.050434,-0.978839,0.166890
1681498373031405926,-50.858309,2.573974,-11.932458,-0.096287,0.056523,-0.981150,0.157729
1681498373233124971,-50.950768,2.509430,-11.941667,-0.110901,0.096489,-0.974971,0.166800
1681498373434844971,-51.071051,2.446866,-12.008834,-0.124605,0.115201,-0.975079,0.142908
1681498373636564970,-51.144944,2.415488,-12.025041,-0.098940,0.107541,-0.978619,0.144744
1681498373838284016,-51.218286,2.380297,-12.067194,-0.098736,0.074689,-0.984544,0.123878
1681498374039952040,-51.315726,2.312127,-12.119720,-0.109978,0.061608,-0.984280,0.123705
1681498374241671085,-51.389160,2.283201,-12.136542,-0.129216,0.058450,-0.981936,0.125256
1681498374443391085,-51.395065,2.305279,-12.154634,-0.141577,0.040104,-0.981918,0.119098
1681498374645111084,-51.422285,2.308186,-12.152655,-0.117021,0.056027,-0.986213,0.102714
1681498374846829891,-51.542064,2.261731,-12.194489,-0.094921,0.057453,-0.991447,0.068722
1681498375048499107,-51.567791,2.230379,-12.212292,-0.094403,0.052928,-0.992473,0.057310
1681498375250217915,-51.676713,2.189684,-12.240090,-0.097417,0.049414,-0.992337,0.057747
1681498375451937914,-51.805263,2.156071,-12.303545,-0.092370,0.053242,-0.992976,0.051306
1681498375653656960,-51.839599,2.152137,-12.320723,-0.108036,0.064468,-0.990193,0.060741
1681498375855376959,-51.929942,2.111357,-12.339155,-0.082378,0.077033,-0.989115,0.094504
1681498376057044983,-51.974913,2.092127,-12.364048,-0.094397,0.057090,-0.990076,0.087063
1681498376258764029,-52.050001,2.042645,-12.404031,-0.102473,0.045803,-0.984336,0.135956
1681498376460484028,-52.150021,1.997666,-12.438852,-0.117608,0.028047,-0.976650,0.177585
1681498376662203074,-52.244199,1.971059,-12.487807,-0.141476,0.005466,-0.968105,0.206706
1681498376863923073,-52.284340,1.942899,-12.492139,-0.134651,0.018546,-0.963945,0.228771
1681498377065589905,-52.417704,1.870811,-12.530413,-0.100258,0.009467,-0.969388,0.223933
1681498377267309904,-52.516241,1.798401,-12.561137,-0.075960,-0.011854,-0.970790,0.227281
1681498377469029903,-52.633509,1.740483,-12.593746,-0.060160,-0.005811,-0.975755,0.210354
1681498377670748949,-52.751869,1.687242,-12.668318,-0.084466,-0.016299,-0.976092,0.199610
1681498377872468948,-52.853372,1.648683,-12.701858,-0.103523,-0.009865,-0.968526,0.226147
1681498378074136019,-52.986726,1.599304,-12.742943,-0.095632,-0.008643,-0.969295,0.226376
1681498378275856018,-53.111585,1.539355,-12.788509,-0.081341,-0.026567,-0.975838,0.201041
1681498378477576017,-53.185373,1.499491,-12.809137,-0.055606,-0.014842,-0.983523,0.171379
1681498378679295063,-53.308604,1.429757,-12.861500,-0.070470,0.000949,-0.984149,0.162739
1681498378881015062,-53.375677,1.384950,-12.884047,-0.091067,0.014805,-0.979980,0.176428
1681498379082681894,-53.449383,1.332912,-12.931716,-0.109945,0.009681,-0.976597,0.184598
1681498379284401894,-53.580875,1.249946,-13.001055,-0.110475,0.015705,-0.976109,0.186440
1681498379486120939,-53.641703,1.210180,-13.023848,-0.097484,0.011670,-0.978411,0.181858
1681498379687840939,-53.707326,1.184538,-13.043263,-0.107466,0.012609,-0.980558,0.163702
1681498379889560938,-53.775884,1.135012,-13.062545,-0.104401,0.028540,-0.981626,0.157154
1681498380091228008,-53.839054,1.092010,-13.099623,-0.091656,0.033361,-0.983818,0.150296
1681498380292948008,-53.932727,1.012342,-13.156451,-0.090482,0.025751,-0.984959,0.144933
1681498380494667053,-53.988887,0.984777,-13.179060,-0.096052,0.017856,-0.981415,0.165166
1681498380696387053,-54.070155,0.950076,-13.229311,-0.111301,0.011022,-0.978087,0.175603
1681498380898107052,-54.127589,0.932771,-13.260220,-0.112197,0.023625,-0.975849,0.185935
1681498381099773884,-54.183776,0.875750,-13.292123,-0.103802,0.026119,-0.974278,0.198306
1681498381301493883,-54.249680,0.828885,-13.333046,-0.106738,0.023072,-0.970801,0.213587
