timestamp,p_w_b_x,p_w_b_y,p_w_b_z,q_w_b_x,q_w_b_y,q_w_b_z,q_w_b_w
1582405295159821033,4.730625,20.054523,0.153836,0.043302,-0.004430,0.920294,0.388798
1582405295361541033,4.728455,20.062083,0.155093,0.043064,-0.003882,0.920384,0.388618
1582405295563261032,4.742389,20.053994,0.152602,0.043815,-0.004386,0.920153,0.389075
1582405295764981031,4.721636,20.062325,0.150909,0.042725,-0.004554,0.920408,0.388591
1582405295966701031,4.737420,20.048214,0.148969,0.043680,-0.004332,0.920504,0.388261
1582405296168436050,4.738961,20.053597,0.155699,0.043475,-0.004016,0.920519,0.388250
1582405296370156050,4.761725,20.046117,0.154339,0.043352,-0.004322,0.920293,0.388797
1582405296571876049,4.732980,20.054489,0.155711,0.043624,-0.004318,0.920425,0.388455
1582405296773596048,4.748314,20.050492,0.145174,0.043444,-0.004343,0.920557,0.388161
1582405296975316048,4.749654,20.049342,0.159799,0.043164,-0.004497,0.920276,0.388856
1582405297177052021,4.733681,20.053673,0.152856,0.042749,-0.004785,0.920467,0.388446
1582405297378772020,4.746948,20.049493,0.148432,0.043447,-0.004259,0.920498,0.388301
1582405297580492020,4.734999,20.055950,0.152652,0.042940,-0.004047,0.920403,0.388584
1582405297782212019,4.737321,20.056299,0.151858,0.043373,-0.004552,0.920440,0.388444
1582405297983932018,4.738646,20.053276,0.154637,0.042610,-0.004791,0.920442,0.388520
1582405298185667992,4.738105,20.050311,0.152236,0.042894,-0.004352,0.920436,0.388508
1582405298387387991,4.737555,20.053231,0.153555,0.042744,-0.003969,0.920367,0.388692
1582405298589107990,4.734323,20.051621,0.151601,0.043404,-0.004417,0.920362,0.388626
1582405298790827990,4.734805,20.056031,0.156455,0.043013,-0.003744,0.920470,0.388421
1582405298992547989,4.736838,20.053217,0.152144,0.042681,-0.004390,0.920418,0.388574
1582405299194283009,4.733540,20.042020,0.155716,0.044862,-0.003933,0.928260,0.369194
1582405299396003008,4.689083,19.998650,0.158762,0.045120,-0.006619,0.954516,0.294651
1582405299597723007,4.640777,19.942515,0.156283,0.046268,-0.006773,0.975213,0.216272
1582405299799443007,4.623371,19.891137,0.157845,0.046860,-0.009132,0.989588,0.135782
1582405300001178980,4.577900,19.845490,0.163988,0.047129,-0.012877,0.996262,0.071241
1582405300202898979,4.610111,19.855482,0.159241,0.047246,-0.003419,0.994776,0.090426
1582405300404618979,4.597940,19.858549,0.162086,0.047870,-0.005847,0.995228,0.084828
1582405300606338978,4.602275,19.853703,0.160567,0.046579,-0.007190,0.995501,0.082198
1582405300808058977,4.603730,19.833294,0.167352,0.048744,-0.009035,0.997378,0.052715
1582405301009794950,4.602538,19.800805,0.161571,0.048696,-0.013268,0.998506,0.020959
1582405301211514950,4.608717,19.804066,0.164329,0.049033,-0.009568,0.998499,0.022445
1582405301413234949,4.607186,19.827561,0.160670,0.048185,-0.001583,0.997422,0.053142
1582405301614954948,4.622641,19.880956,0.157241,0.046545,0.001375,0.991461,0.121803
1582405301816674948,4.640860,19.941337,0.156987,0.047720,0.002416,0.979592,0.195235
1582405302018409967,4.651519,19.991156,0.157525,0.046256,0.003194,0.960541,0.274248
1582405302220129967,4.680948,20.052693,0.153040,0.045688,0.004576,0.934836,0.352097
1582405302421849966,4.742407,20.081633,0.150520,0.044149,0.005632,0.902981,0.427369
1582405302623569965,4.759755,20.142161,0.149470,0.043326,0.006913,0.864737,0.500306
1582405302825289965,4.807483,20.163145,0.146488,0.043617,0.009414,0.820079,0.570508
1582405303027025938,4.864380,20.196699,0.139692,0.040550,0.009817,0.769908,0.636790
1582405303228745937,4.922591,20.201986,0.137802,0.038096,0.009088,0.714337,0.698705
1582405303430465937,4.978312,20.200328,0.134883,0.037714,0.011225,0.654270,0.755237
1582405303632185936,5.052351,20.191054,0.133798,0.035209,0.012506,0.588376,0.807724
1582405303833905935,5.086574,20.160348,0.133945,0.033501,0.013804,0.536338,0.843225
1582405304035640955,5.098386,20.146939,0.123818,0.033669,0.014040,0.517500,0.854905
1582405304237360954,5.100804,20.143850,0.126842,0.032992,0.013528,0.516556,0.855511
1582405304439080954,5.114807,20.154914,0.130242,0.033032,0.013811,0.516086,0.855788
1582405304640800953,5.098620,20.157792,0.129559,0.032361,0.014008,0.515606,0.856100
1582405304842520952,5.106234,20.160200,0.125494,0.032820,0.014073,0.516379,0.855615
1582405305044256926,5.092265,20.159121,0.128906,0.032754,0.014249,0.516372,0.855619
1582405305245976925,5.101359,20.165816,0.127132,0.033396,0.014504,0.516089,0.855761
1582405305447696924,5.124479,20.143850,0.131177,0.035830,0.016771,0.488114,0.871883
1582405305649416924,5.139889,20.146724,0.127200,0.032553,0.012962,0.487186,0.872595
1582405305851136923,5.177727,20.207755,0.125824,0.032470,0.012800,0.485929,0.873301
1582405306052872896,5.227489,20.294225,0.117013,0.031143,0.011855,0.485530,0.873585
1582405306254592896,5.289726,20.395522,0.115715,0.028502,0.011569,0.484513,0.874243
1582405306456312895,5.350153,20.496966,0.108441,0.028660,0.009918,0.482545,0.875346
1582405306658032894,5.425245,20.621420,0.103253,0.027187,0.010007,0.481503,0.875965
1582405306859752893,5.530357,20.787908,0.101321,0.026658,0.011294,0.480430,0.876555
1582405307061487913,5.639768,20.955895,0.091060,0.021443,0.011184,0.478805,0.877588
1582405307263207912,5.737303,21.134897,0.087276,0.019871,0.011346,0.482864,0.875396
1582405307464927912,5.804252,21.279694,0.093575,0.017965,0.008159,0.510409,0.859706
1582405307666647911,5.839997,21.407703,0.082932,0.020686,0.008823,0.543426,0.839156
1582405307868367910,5.864762,21.437568,0.087371,0.022889,0.012972,0.558002,0.829422
1582405308070103884,5.805308,21.438503,0.089272,0.021209,0.006621,0.584790,0.810881
1582405308271823883,5.781629,21.441381,0.092105,0.026392,0.008423,0.625833,0.779465
1582405308473543882,5.722553,21.460053,0.098809,0.023870,0.004087,0.673536,0.738757
1582405308675263882,5.680892,21.464768,0.103819,0.028867,0.004202,0.716079,0.697410
1582405308876983881,5.677054,21.463907,0.102068,0.029734,0.006428,0.715714,0.697731
1582405309078720093,5.685510,21.459520,0.099600,0.029677,0.006846,0.716186,0.697244
1582405309280440092,5.682578,21.457091,0.102799,0.029867,0.006340,0.715874,0.697561
1582405309482160091,5.686456,21.456084,0.099633,0.028801,0.006105,0.716802,0.696655
1582405309683880091,5.656136,21.457127,0.105606,0.029190,0.004727,0.737474,0.674728
1582405309885600090,5.624594,21.449897,0.109141,0.030825,0.002676,0.769769,0.637573
1582405310087335110,5.584596,21.442899,0.109099,0.030882,0.001735,0.804231,0.593511
1582405310289055109,5.546949,21.437198,0.106288,0.035053,0.002385,0.835145,0.548907
1582405310490775108,5.529618,21.430460,0.111647,0.035253,0.000423,0.849397,0.526575
1582405310692495108,5.532657,21.417678,0.113776,0.035289,0.001135,0.849326,0.526687
1582405310894215107,5.534010,21.432607,0.110732,0.035413,0.000898,0.850147,0.525353
1582405311095951080,5.537622,21.421719,0.115081,0.035051,0.000758,0.850603,0.524639
1582405311297671080,5.533808,21.427714,0.113762,0.035767,0.001302,0.850498,0.524759
1582405311499391079,5.545159,21.411955,0.117915,0.035822,0.001050,0.850470,0.524801
1582405311701111078,5.533815,21.433279,0.117475,0.035254,0.001500,0.850334,0.525060
1582405311902831078,5.560411,21.440642,0.106228,0.036153,0.005910,0.838288,0.543996
1582405312104566097,5.604158,21.453082,0.101104,0.036415,0.010209,0.799714,0.599189
1582405312306286097,5.653917,21.481929,0.103492,0.035748,0.012405,0.752880,0.657069
1582405312508006096,5.717518,21.490678,0.100290,0.033129,0.014277,0.697061,0.716104
1582405312709726095,5.779897,21.484879,0.094063,0.030665,0.015508,0.636040,0.770891
1582405312911446095,5.834113,21.465506,0.088547,0.029126,0.015024,0.570297,0.820785
1582405313113182068,5.882029,21.442216,0.087340,0.027543,0.014643,0.500144,0.865380
1582405313314902067,5.930597,21.404105,0.079949,0.024307,0.014096,0.426930,0.903848
1582405313516622066,5.965839,21.369222,0.081473,0.021992,0.013841,0.350460,0.936217
1582405313718342066,6.009632,21.331689,0.078271,0.020703,0.013214,0.273173,0.961651
1582405313920061111,6.035391,21.276190,0.088343,0.016048,0.012740,0.194919,0.980605
1582405314121797085,6.069210,21.222488,0.087124,0.012537,0.014838,0.117432,0.992891
1582405314323517084,6.058317,21.169059,0.086013,0.011357,0.014167,0.059808,0.998045
1582405314525237083,6.027066,21.122629,0.080349,0.007232,0.015282,0.008181,0.999824
1582405314726957083,5.997743,21.066341,0.091325,0.005426,0.015968,-0.038364,0.999122
1582405314928677082,5.953896,21.030030,0.087285,0.002472,0.016852,-0.084961,0.996239
1582405315130412102,5.907131,21.005932,0.084365,0.000465,0.016472,-0.131541,0.991174
1582405315332132101,5.851932,20.933733,0.081610,0.000259,0.015961,-0.177950,0.983910
1582405315533852100,5.802289,20.930328,0.098799,-0.004632,0.016413,-0.223627,0.974526
1582405315735572100,5.744272,20.902227,0.091424,-0.004098,0.016671,-0.268129,0.963230
1582405315937292099,5.703726,20.902335,0.091309,-0.005409,0.016021,-0.305766,0.951957
1582405316139028072,5.656684,20.879096,0.096717,-0.006832,0.014881,-0.337110,0.941323
1582405316340748072,5.619731,20.885080,0.102459,-0.009704,0.015731,-0.365299,0.930707
1582405316542468071,5.597547,20.885005,0.100632,-0.010156,0.015349,-0.391526,0.919983
1582405316744188070,5.549363,20.881476,0.095076,-0.010807,0.013874,-0.418375,0.908104
1582405316945908070,5.543821,20.886179,0.110095,-0.013664,0.014593,-0.442229,0.896679
1582405317147644043,5.503187,20.905557,0.108620,-0.014965,0.011885,-0.462180,0.886580
1582405317349364042,5.519031,20.899318,0.103770,-0.016216,0.015591,-0.451392,0.892042
1582405317551084042,5.517527,20.886703,0.113276,-0.016630,0.015160,-0.459605,0.887839
1582405317752804041,5.496714,20.882000,0.108187,-0.020044,0.012595,-0.480303,0.876783
1582405317954524040,5.517899,20.827511,0.110137,-0.016030,0.014490,-0.484319,0.874625
1582405318156259060,5.561489,20.784150,0.106019,-0.018781,0.012389,-0.485626,0.873877
1582405318357979059,5.603097,20.690687,0.099890,-0.015867,0.014255,-0.491967,0.870352
1582405318559699059,5.652566,20.604467,0.103677,-0.017518,0.011403,-0.499209,0.866229
1582405318761419058,5.711472,20.484022,0.094744,-0.016087,0.017019,-0.507277,0.861465
1582405318963139057,5.770205,20.371203,0.086556,-0.015034,0.015290,-0.513467,0.857841
1582405319164875031,5.803292,20.269240,0.081556,-0.014658,0.016513,-0.520981,0.853283
1582405319366595030,5.855201,20.176459,0.079397,-0.015057,0.017493,-0.527826,0.849039
1582405319568315029,5.892289,20.073879,0.071705,-0.013049,0.016134,-0.534304,0.845038
1582405319770035028,5.927549,20.002389,0.067380,-0.017181,0.015561,-0.535304,0.844341
1582405319971755028,5.982757,19.869224,0.066184,-0.016578,0.018041,-0.536940,0.843265
1582405320173490047,6.058688,19.719848,0.059903,-0.019982,0.017797,-0.538147,0.842426
1582405320375210047,6.147215,19.526922,0.052494,-0.020212,0.019152,-0.539602,0.841460
1582405320576930046,6.226270,19.345574,0.050218,-0.019619,0.015261,-0.543129,0.839281
1582405320778650045,6.297313,19.164893,0.045034,-0.019164,0.015097,-0.544917,0.838135
1582405320980370045,6.376343,18.988497,0.038038,-0.018765,0.015853,-0.546766,0.836925
1582405321182106018,6.469316,18.795667,0.030214,-0.018148,0.016187,-0.548230,0.835974
1582405321383826017,6.484644,18.743912,0.024701,-0.016228,0.018559,-0.551534,0.833788
1582405321585546017,6.451205,18.763005,0.028027,-0.018403,0.013708,-0.571683,0.820153
1582405321787266016,6.406170,18.747533,0.029961,-0.020064,0.011726,-0.630766,0.775625
1582405321988986015,6.340243,18.731795,0.042283,-0.022419,0.012131,-0.688607,0.724687
1582405322190721989,6.276092,18.726910,0.032072,-0.025056,0.013129,-0.745766,0.665607
1582405322392441988,6.207984,18.727473,0.044214,-0.028447,0.011177,-0.797363,0.602725
1582405322594161987,6.176439,18.738327,0.037981,-0.030707,0.010472,-0.823298,0.566681
1582405322795881987,6.189990,18.741438,0.035716,-0.031408,0.011500,-0.823084,0.566934
1582405322997601986,6.179230,18.738417,0.043885,-0.031088,0.010831,-0.822968,0.567133
1582405323199337006,6.167023,18.739101,0.038572,-0.031541,0.011397,-0.823069,0.566950
1582405323401057005,6.190235,18.729389,0.034266,-0.031592,0.012114,-0.822621,0.567583
1582405323602777004,6.181212,18.737809,0.043058,-0.031063,0.011618,-0.822814,0.567342
1582405323804497004,6.184666,18.735396,0.037783,-0.031437,0.011767,-0.822765,0.567389
1582405324006232977,6.185871,18.729779,0.035249,-0.031390,0.011476,-0.822770,0.567391
1582405324207952976,6.199826,18.732322,0.038796,-0.031171,0.012138,-0.823004,0.567050
1582405324409672976,6.176130,18.737756,0.043327,-0.030912,0.011040,-0.823050,0.567019
1582405324611392975,6.192712,18.726091,0.037927,-0.030930,0.011449,-0.822750,0.567445
1582405324813112974,6.187938,18.736098,0.037633,-0.031229,0.011420,-0.822787,0.567376
1582405325014848948,6.194774,18.728321,0.037345,-0.032140,0.012512,-0.817263,0.575231
1582405325216568947,6.232089,18.716526,0.040756,-0.034848,0.017843,-0.793561,0.607230
1582405325418288946,6.261550,18.711341,0.033118,-0.033803,0.017756,-0.766720,0.640846
1582405325620008945,6.309397,18.700387,0.035579,-0.031120,0.018441,-0.731534,0.680845
1582405325821728945,6.345104,18.700994,0.036674,-0.030028,0.016759,-0.693469,0.719665
1582405326023463964,6.393182,18.693168,0.037133,-0.028831,0.019499,-0.652756,0.756768
1582405326225183964,6.425268,18.709954,0.035529,-0.026247,0.016187,-0.610074,0.791744
1582405326426903963,6.464176,18.711642,0.035828,-0.025537,0.018301,-0.565282,0.824299
1582405326628623962,6.490565,18.739070,0.036466,-0.022372,0.014302,-0.518528,0.854648
1582405326830343962,6.532810,18.754765,0.031631,-0.021780,0.016674,-0.470029,0.882225
1582405327032079935,6.552818,18.792529,0.024575,-0.018711,0.014935,-0.408964,0.912237
1582405327233799934,6.569470,18.787661,0.027244,-0.015511,0.015232,-0.399230,0.916593
1582405327435518980,6.568613,18.813970,0.026919,-0.014925,0.013499,-0.383858,0.923173
1582405327637238979,6.541405,18.760387,0.019035,-0.008221,0.010890,-0.434975,0.900339
1582405327838958979,6.491292,18.726841,0.023263,-0.010964,0.011634,-0.496841,0.867695
1582405328040693998,6.439487,18.692003,0.025263,-0.015173,0.011813,-0.562608,0.826500
1582405328242413998,6.396499,18.659095,0.021740,-0.016835,0.009967,-0.609110,0.792845
1582405328444133997,6.413413,18.621017,0.030002,-0.021741,0.015100,-0.603492,0.796930
1582405328645853996,6.425212,18.588844,0.022796,-0.018901,0.017686,-0.605416,0.795488
1582405328847573996,6.423454,18.598151,0.032193,-0.021241,0.013691,-0.606020,0.795048
1582405329049309969,6.425607,18.594931,0.031298,-0.020949,0.013749,-0.606145,0.794960
1582405329251029968,6.420037,18.591824,0.029269,-0.021044,0.014766,-0.605786,0.795212
1582405329452749968,6.475163,18.601557,0.027180,-0.026040,0.018976,-0.569828,0.821132
1582405329654469967,6.513343,18.623320,0.022784,-0.026421,0.019099,-0.524311,0.850902
1582405329856189966,6.514728,18.619663,0.030261,-0.022997,0.017393,-0.527850,0.848848
1582405330057925940,6.512648,18.614026,0.028834,-0.023418,0.016968,-0.528245,0.848600
1582405330259645939,6.519100,18.613784,0.028585,-0.023273,0.017255,-0.528202,0.848624
1582405330461365938,6.516475,18.617134,0.025268,-0.023293,0.016952,-0.528254,0.848598
1582405330663085938,6.509341,18.620468,0.029290,-0.023244,0.017298,-0.528368,0.848521
1582405330864805937,6.522146,18.615683,0.028809,-0.022854,0.017143,-0.528113,0.848694
1582405331066540956,6.510717,18.615924,0.024079,-0.023408,0.016812,-0.528163,0.848654
1582405331268260956,6.515183,18.620000,0.028623,-0.023740,0.016796,-0.528252,0.848589
1582405331469980955,6.502281,18.623070,0.028830,-0.023457,0.016542,-0.528246,0.848606
1582405331671700954,6.517587,18.617799,0.026339,-0.023204,0.016852,-0.528176,0.848651
1582405331873420954,6.501544,18.624436,0.028037,-0.023459,0.016402,-0.528093,0.848704
1582405332075156927,6.503741,18.623020,0.028253,-0.023066,0.016909,-0.528330,0.848557
1582405332276876926,6.503459,18.622478,0.025939,-0.023179,0.016713,-0.528309,0.848571
1582405332478596926,6.505498,18.622117,0.027879,-0.023173,0.016849,-0.528163,0.848660
1582405332680316925,6.504957,18.625208,0.026036,-0.023086,0.016487,-0.528247,0.848617
1582405332882036924,6.501024,18.628004,0.026311,-0.022822,0.016958,-0.528267,0.848602
1582405333083771944,6.505592,18.621030,0.026844,-0.022967,0.016898,-0.528285,0.848588
1582405333285491943,6.507357,18.625857,0.029670,-0.023338,0.016745,-0.528035,0.848736
1582405333487211943,6.503949,18.612611,0.027405,-0.023447,0.016592,-0.528131,0.848677
1582405333688931942,6.503596,18.626768,0.027417,-0.023049,0.016894,-0.528167,0.848659
1582405333890651941,6.507148,18.617909,0.027351,-0.023139,0.016676,-0.528353,0.848546
1582405334092387915,6.505890,18.621316,0.024225,-0.023133,0.016415,-0.528142,0.848682
1582405334294107914,6.505064,18.619712,0.028738,-0.023292,0.016689,-0.528181,0.848648
1582405334495827913,6.503104,18.615483,0.031251,-0.023403,0.016709,-0.528110,0.848689
1582405334697547913,6.499983,18.620765,0.021754,-0.022994,0.016876,-0.528129,0.848685
1582405334899267912,6.506495,18.617606,0.028349,-0.023066,0.016929,-0.528124,0.848685
1582405335101003885,6.502788,18.620801,0.027876,-0.023046,0.017001,-0.528227,0.848620
1582405335302723885,6.501855,18.622589,0.025377,-0.023081,0.016916,-0.528221,0.848625
1582405335504443884,6.501587,18.616973,0.023738,-0.023022,0.016845,-0.528147,0.848674
1582405335706163883,6.508338,18.622262,0.022494,-0.023354,0.016623,-0.528248,0.848606
1582405335907883883,6.505429,18.617466,0.024088,-0.023050,0.016762,-0.528199,0.848642
1582405336109618902,6.505934,18.620204,0.026101,-0.022983,0.016842,-0.527987,0.848775
1582405336311338902,6.504707,18.618296,0.026730,-0.023172,0.016693,-0.528066,0.848723
1582405336513058901,6.505496,18.623371,0.027812,-0.022928,0.017024,-0.528015,0.848754
1582405336714778900,6.505135,18.620433,0.025053,-0.023279,0.016667,-0.528342,0.848549
1582405336916498899,6.506576,18.621142,0.025126,-0.022948,0.016445,-0.528109,0.848707
1582405337118235111,6.505123,18.612525,0.023776,-0.023450,0.016423,-0.528056,0.848727
1582405337319955111,6.506728,18.627371,0.028329,-0.023319,0.017063,-0.528062,0.848714
1582405337521675110,6.506068,18.618615,0.022864,-0.022771,0.016848,-0.528115,0.848700
1582405337723395109,6.504061,18.614797,0.029727,-0.023258,0.017179,-0.527990,0.848758
1582405337925115108,6.505458,18.615961,0.025052,-0.023111,0.016789,-0.527999,0.848764
1582405338126851082,6.506101,18.622517,0.027168,-0.022742,0.016554,-0.528114,0.848708
1582405338328571081,6.507874,18.611135,0.025589,-0.023230,0.016688,-0.528003,0.848761
1582405338530291080,6.503158,18.617978,0.027628,-0.023121,0.017145,-0.528131,0.848675
1582405338732011080,6.509868,18.622315,0.024795,-0.022771,0.016597,-0.528104,0.848712
1582405338933731079,6.509080,18.615515,0.024815,-0.023088,0.016573,-0.528051,0.848737
1582405339135466099,6.500743,18.618935,0.029416,-0.023524,0.016734,-0.528268,0.848587
1582405339337184906,6.512753,18.614051,0.025938,-0.022755,0.016298,-0.528020,0.848770
1582405339538904905,6.501885,18.618218,0.027432,-0.023400,0.016700,-0.528205,0.848630
1582405339740624905,6.503431,18.616128,0.027356,-0.023193,0.017407,-0.528275,0.848578
1582405339942344904,6.510625,18.618913,0.026938,-0.023263,0.017016,-0.528285,0.848577
1582405340144081116,6.510816,18.616455,0.025441,-0.023009,0.016899,-0.528052,0.848732
1582405340345801115,6.510454,18.623138,0.028117,-0.023124,0.017232,-0.528068,0.848712
1582405340547521114,6.509200,18.615125,0.027202,-0.023063,0.017161,-0.528197,0.848635
1582405340749241114,6.512053,18.615515,0.027575,-0.023425,0.016454,-0.528152,0.848667
1582405340950961113,6.510580,18.615510,0.023993,-0.023472,0.016877,-0.528205,0.848625
1582405341152697086,6.509397,18.620224,0.029358,-0.022855,0.016919,-0.528375,0.848535
1582405341354417086,6.501449,18.615659,0.025046,-0.023470,0.017066,-0.528297,0.848564
1582405341556137085,6.497932,18.620768,0.028091,-0.023387,0.017096,-0.528464,0.848461
1582405341757857084,6.506833,18.615887,0.026000,-0.023122,0.016879,-0.528238,0.848614
1582405341959577084,6.506321,18.620644,0.028609,-0.022920,0.017010,-0.528177,0.848654
1582405342161312103,6.501704,18.614359,0.028118,-0.023103,0.016679,-0.528299,0.848580
1582405342363032103,6.512201,18.617211,0.026343,-0.023328,0.016414,-0.528260,0.848603
1582405342564752102,6.499094,18.618394,0.025720,-0.023167,0.016628,-0.528193,0.848645
1582405342766472101,6.511649,18.617822,0.026514,-0.023220,0.016826,-0.528305,0.848570
1582405342968192101,6.501336,18.618539,0.025504,-0.023301,0.016590,-0.528352,0.848543
1582405343169928074,6.505215,18.622162,0.026974,-0.022942,0.016886,-0.528491,0.848461
1582405343371648073,6.510170,18.620168,0.022769,-0.023003,0.016810,-0.528135,0.848682
1582405343573368073,6.505390,18.621406,0.024748,-0.022816,0.016893,-0.527837,0.848871
1582405343775088072,6.514534,18.626984,0.022397,-0.023643,0.016036,-0.512622,0.858139
1582405343976808071,6.538391,18.645978,0.022731,-0.021040,0.015828,-0.469450,0.882567
1582405344178544044,6.575035,18.667087,0.020058,-0.018840,0.014806,-0.420750,0.906860
1582405344380264044,6.612582,18.692150,0.025856,-0.012967,0.015845,-0.369375,0.929055
1582405344581984043,6.639997,18.720627,0.018403,-0.011441,0.014426,-0.315824,0.948639
1582405344783704042,6.664871,18.762594,0.020151,-0.008342,0.016308,-0.262309,0.964810
1582405344985424042,6.691403,18.789028,0.017792,-0.006815,0.015253,-0.207465,0.978100
1582405345187159061,6.699054,18.833675,0.017984,-0.003110,0.016476,-0.154871,0.987792
1582405345388879061,6.711720,18.873485,0.016274,-0.003261,0.013842,-0.100739,0.994811
1582405345590599060,6.712487,18.902899,0.024775,0.000850,0.013646,-0.047395,0.998783
1582405345792319059,6.707189,18.939919,0.020271,0.001039,0.013525,-0.005838,0.999891
1582405345994039059,6.685013,18.979896,0.022012,0.002236,0.012610,0.028699,0.999506
1582405346195775032,6.651704,19.005817,0.018706,0.003227,0.012484,0.060800,0.998067
1582405346397495031,6.626912,19.040920,0.023065,0.003516,0.011765,0.089032,0.995953
1582405346599215031,6.626042,19.034063,0.023075,0.004923,0.012678,0.090836,0.995773
1582405346800935030,6.623460,19.035086,0.023197,0.005490,0.011939,0.091529,0.995716
1582405347002670050,6.611834,19.039158,0.027462,0.006872,0.011871,0.100582,0.994834
1582405347204390049,6.592890,19.065679,0.021027,0.005342,0.012299,0.122281,0.992405
1582405347406110048,6.558102,19.074117,0.026458,0.007416,0.011920,0.147478,0.988966
1582405347607830048,6.543634,19.099980,0.024015,0.006674,0.011294,0.164200,0.986340
1582405347809550047,6.541170,19.094034,0.023676,0.006889,0.011262,0.168449,0.985622
1582405348011286020,6.544983,19.090838,0.023335,0.006476,0.011542,0.169048,0.985519
1582405348213006020,6.547280,19.099158,0.024222,0.006426,0.011892,0.169065,0.985512
1582405348414726019,6.548660,19.094395,0.023413,0.006306,0.012047,0.169254,0.985479
1582405348616446018,6.548015,19.094994,0.025897,0.006556,0.011964,0.169052,0.985513
1582405348818166018,6.550124,19.096617,0.024522,0.006734,0.012064,0.168996,0.985520
1582405349019901991,6.548755,19.092931,0.023920,0.006838,0.012459,0.168974,0.985518
1582405349221621990,6.546974,19.101109,0.024709,0.006721,0.012292,0.169103,0.985499
1582405349423341990,6.548066,19.097542,0.023532,0.006826,0.012341,0.169320,0.985460
1582405349625061989,6.548609,19.099147,0.021214,0.006501,0.012176,0.169177,0.985489
1582405349826781988,6.552113,19.098033,0.019679,0.006754,0.012223,0.168844,0.985544
1582405350028517008,6.555493,19.077380,0.022240,0.010512,0.016762,0.149722,0.988530
1582405350230237007,6.562786,19.027855,0.022469,0.014952,0.015941,0.081593,0.996426
1582405350431957006,6.570565,18.963748,0.019285,0.011705,0.016920,0.008585,0.999751
1582405350633677006,6.575522,18.909447,0.018707,0.008167,0.016805,-0.070615,0.997329
1582405350835397005,6.570385,18.838254,0.025317,0.004806,0.015918,-0.150441,0.988479
1582405351037132025,6.558448,18.785380,0.027094,0.001246,0.015085,-0.229512,0.973188
1582405351238852024,6.531900,18.734742,0.028461,-0.002583,0.014304,-0.308195,0.951212
1582405351440572023,6.494316,18.687632,0.029130,-0.006990,0.013459,-0.385376,0.922635
1582405351642292023,6.467977,18.634739,0.031591,-0.006750,0.011269,-0.450981,0.892437
1582405351844012022,6.460722,18.643408,0.029038,-0.010601,0.012882,-0.449518,0.893116
1582405352045747995,6.460436,18.639214,0.032681,-0.014802,0.013950,-0.469286,0.882812
1582405352247467995,6.439240,18.611188,0.027684,-0.012644,0.013860,-0.488151,0.872557
1582405352449187994,6.444913,18.618553,0.033199,-0.013409,0.012601,-0.489360,0.871888
1582405352650907993,6.445596,18.621774,0.031259,-0.013594,0.012129,-0.489281,0.871936
1582405352852627993,6.453682,18.626557,0.031359,-0.013853,0.013198,-0.489327,0.871890
1582405353054363966,6.433757,18.615855,0.024133,-0.012864,0.012581,-0.489770,0.871666
1582405353256083965,6.461234,18.615571,0.032577,-0.013181,0.013010,-0.489822,0.871626
1582405353457803965,6.442086,18.624562,0.028490,-0.013720,0.013140,-0.489465,0.871816
1582405353659523964,6.455573,18.623386,0.031091,-0.013224,0.013220,-0.489524,0.871790
1582405353861243963,6.445202,18.621991,0.027200,-0.013209,0.013142,-0.489419,0.871849
1582405354062978983,6.454269,18.619930,0.031375,-0.013129,0.012887,-0.489489,0.871815
1582405354264698982,6.445959,18.619372,0.028084,-0.013166,0.012707,-0.489302,0.871922
1582405354466418982,6.447248,18.617718,0.025647,-0.013307,0.012874,-0.489423,0.871850
1582405354668138981,6.439178,18.619897,0.028292,-0.012892,0.012647,-0.489490,0.871822
1582405354869858980,6.446670,18.615106,0.026988,-0.013230,0.012975,-0.489335,0.871899
1582405355071594954,6.437227,18.623334,0.029578,-0.012643,0.012873,-0.489472,0.871832
1582405355273314953,6.438108,18.616746,0.027837,-0.013068,0.013139,-0.489544,0.871782
1582405355475034952,6.439651,18.620060,0.023666,-0.012881,0.012767,-0.489297,0.871929
1582405355676754951,6.438789,18.615109,0.030319,-0.012863,0.012730,-0.489419,0.871861
1582405355878474951,6.427193,18.618309,0.027105,-0.013252,0.012864,-0.489350,0.871892
1582405356080209970,6.445085,18.621304,0.026407,-0.012813,0.013329,-0.489328,0.871904
1582405356281929970,6.429127,18.615860,0.028595,-0.013167,0.012562,-0.489333,0.871907
1582405356483649969,6.434970,18.625815,0.027572,-0.013621,0.012955,-0.489487,0.871808
1582405356685369968,6.438070,18.615455,0.026697,-0.012564,0.012796,-0.489408,0.871871
1582405356887089968,6.437116,18.624600,0.028371,-0.013206,0.012863,-0.489318,0.871910
1582405357088825941,6.436515,18.616646,0.028622,-0.013063,0.012938,-0.489259,0.871945
1582405357290545940,6.438624,18.620923,0.023925,-0.013497,0.012502,-0.489407,0.871861
1582405357492265940,6.438421,18.619418,0.029428,-0.013074,0.013006,-0.489464,0.871829
1582405357693985939,6.438358,18.619884,0.024021,-0.013534,0.013081,-0.489378,0.871869
1582405357895705938,6.436633,18.619389,0.023569,-0.013167,0.013187,-0.489410,0.871855
1582405358097441912,6.433023,18.619358,0.029471,-0.013052,0.012709,-0.489224,0.871968
1582405358299161911,6.439816,18.619450,0.026372,-0.013100,0.013153,-0.489453,0.871832
